Regime,Forest_type,Species,Distance,DBH,Height,Stem_Volume,,
Buffer_zone,Saal,Cleistocalyx operculatus,9.5,15,10,0.044178647,,
Buffer_zone,Saal,Lagerstroemia parviflora,5.5,15,12.1,0.053456162,,
Buffer_zone,Saal,Shorea robusta,11,15,9.8,0.043295074,,
Buffer_zone,Saal,Shorea robusta,11,15,18,0.079521564,,
Buffer_zone,Saal,Shorea robusta,8.5,15,13,0.057432241,,
Buffer_zone,Saal,Shorea robusta,6,15,10.8,0.047712938,,
Buffer_zone,Saal,Shorea robusta,6,15,14.8,0.065384397,,
Buffer_zone,Saal,Shorea robusta,7,15,10,0.044178647,,
Buffer_zone,Saal,Shorea robusta,8,15,12.1,0.053456162,,
Buffer_zone,Saal,Shorea robusta,6,15,11.8,0.052130803,,
Buffer_zone,Saal,Cleistocalyx operculatus,7,15,8,0.035342917,,
Buffer_zone,Saal,Shorea robusta,4.5,15,11.8,0.052130803,,
Buffer_zone,Saal,Shorea robusta,8,15,9.2,0.040644355,,
Buffer_zone,Saal,Shorea robusta,2,15,9.5,0.041969714,,
Buffer_zone,Saal,Shorea robusta,8,15,12.3,0.054339735,,
Buffer_zone,Saal,Shorea robusta,8,15,9.5,0.041969714,,
Buffer_zone,Saal,Shorea robusta,9,15,10.5,0.046387579,,
Buffer_zone,Saal,Shorea robusta,3.5,15,12,0.053014376,,
Buffer_zone,Saal,Shorea robusta,10.5,15,15,0.06626797,,
Buffer_zone,Saal,Cleistocalyx operculatus,7,15,9.5,0.041969714,,
Buffer_zone,Saal,Shorea robusta,5.5,15,11,0.048596511,,
Buffer_zone,Saal,Shorea robusta,5.5,15,9.5,0.041969714,,
Buffer_zone,Saal,Shorea robusta,6,15,11.8,0.052130803,,
Buffer_zone,Saal,Shorea robusta,8.5,15,9.6,0.042411501,,
Buffer_zone,Saal,Rhus wallichii,0,15,4.9,0.021647537,,
Buffer_zone,Saal,Dillenia pentagyna,7.5,15,11.2,0.049480084,,
Buffer_zone,Saal,Shorea robusta,3.5,15,9.5,0.041969714,,
Buffer_zone,Saal,Shorea robusta,5,15,8.5,0.03755185,,
Buffer_zone,Saal,Cleistocalyx operculatus,2,15,6.5,0.02871612,,
Buffer_zone,Saal,Lagerstroemia parviflora,4,15,8,0.035342917,,
Buffer_zone,STMHWF,Shorea robusta,11.5,15,7.5,0.033133985,,
Buffer_zone,STMHWF,Shorea robusta,9,15,11.5,0.050805444,,
Buffer_zone,STMHWF,Dillenia pentagyna,10.5,15,10,0.044178647,,
Buffer_zone,STMHWF,Dillenia pentagyna,14,15,9.5,0.041969714,,
Buffer_zone,Saal,Casearia graveolens,9,15,7.5,0.033133985,,
Buffer_zone,Saal,Shorea robusta,3,15,8.2,0.03622649,,
Buffer_zone,Saal,Cleistocalyx operculatus,6.5,15,6,0.026507188,,
Buffer_zone,Saal,Shorea robusta,18.5,15,18.2,0.080405137,,
Buffer_zone,Saal,Shorea robusta,6.5,15,11.5,0.050805444,,
Buffer_zone,Saal,Shorea robusta,11.5,15,10.5,0.046387579,,
Buffer_zone,Saal,Lagerstroemia parviflora,4.5,15,11.5,0.050805444,,
Buffer_zone,STMHWF,Terminalia alata,6.5,15,5.5,0.024298256,,
Buffer_zone,STMHWF,Semecarpus anacardium,3,15,10,0.044178647,,
Buffer_zone,Saal,Cleistocalyx operculatus,5.1,15,8,0.035342917,,
Buffer_zone,Saal,Shorea robusta,6.5,15,10,0.044178647,,
Buffer_zone,Saal,Shorea robusta,6.5,15,11.4,0.050363657,,
Buffer_zone,Saal,Shorea robusta,1.5,15,11.7,0.051689017,,
Buffer_zone,Saal,Shorea robusta,4.5,15,12.8,0.056548668,,
Buffer_zone,Saal,Shorea robusta,6,15,8,0.035342917,,
Buffer_zone,Saal,Shorea robusta,7.8,15,11.5,0.050805444,,
Buffer_zone,Saal,Cleistocalyx operculatus,8,15,10,0.044178647,,
Buffer_zone,Saal,Shorea robusta,4,15,7.5,0.033133985,,
Buffer_zone,Saal,Rhus wallichii,6,15,11.4,0.050363657,,
Community,Saal,Shorea robusta,11,15,7.9,0.034901131,,
Community,Saal,Shorea robusta,2,15,5.9,0.026065402,,
Community,Saal,Shorea robusta,9,15,7.1,0.031366839,,
Community,Saal,Shorea robusta,6,15,12.1,0.053456162,,
Community,Saal,Shorea robusta,9,15,8.3,0.036668277,,
Community,Saal,Shorea robusta,8.5,15,9.6,0.042411501,,
Community,STMHWF,Shorea robusta,12,15,6.5,0.02871612,,
Community,STMHWF,Shorea robusta,11,15,9.4,0.041527928,,
Community,Saal,Shorea robusta,9,15,7.3,0.032250412,,
Community,Saal,Shorea robusta,10,15,8.3,0.036668277,,
Community,Saal,Shorea robusta,3,15,7.9,0.034901131,,
Community,Saal,Shorea robusta,5,15,9.9,0.04373686,,
Community,Saal,Cleistocalyx operculatus,6,15,7.9,0.034901131,,
Community,STMHWF,Dillenia pentagyna,4,15,6.2,0.027390761,,
Community,Saal,Shorea robusta,2.5,15,7,0.030925053,,
Community,Saal,Shorea robusta,7,15,8.5,0.03755185,,
Community,Saal,Shorea robusta,7,15,6.5,0.02871612,,
Community,TMHWF,Cleistocalyx operculatus,6.5,15,8.5,0.03755185,,
Community,TMHWF,Cleistocalyx operculatus,9.5,15,7.5,0.033133985,,
Community,TMHWF,Cleistocalyx operculatus,7.5,15,7.3,0.032250412,,
Community,TMHWF,Cleistocalyx operculatus,3,15,4.5,0.019880391,,
Community,TMHWF,Cleistocalyx operculatus,6.5,15,5.5,0.024298256,,
Community,Saal,Cleistocalyx operculatus,4,15,6.5,0.02871612,,
Community,Saal,Cleistocalyx operculatus,4.5,15,8.5,0.03755185,,
Community,Saal,Cleistocalyx operculatus,7.5,15,6.5,0.02871612,,
Community,Saal,Shorea robusta,1.5,15,10.5,0.046387579,,
Community,STMHWF,Shorea robusta,8.5,15,4.5,0.019880391,,
Community,STMHWF,Terminalia alata,3,15,7.3,0.032250412,,
Community,STMHWF,Terminalia alata,4.5,15,7.5,0.033133985,,
Community,STMHWF,Terminalia alata,11.5,15,8.5,0.03755185,,
Community,Saal,Shorea robusta,7.5,15,5.2,0.022972896,,
Community,Saal,Terminalia alata,4.5,15,9.2,0.040644355,,
Community,Saal,Shorea robusta,7,15,5,0.022089323,,
Community,Saal,Cleistocalyx operculatus,11,15,7,0.030925053,,
Community,Saal,Lagerstroemia parviflora,9,15,9,0.039760782,,
Community,Saal,Shorea robusta,6,15,14,0.061850105,,
Community,Saal,Cleistocalyx operculatus,7.5,15,9,0.039760782,,
Community,Saal,Cleistocalyx operculatus,11,15,11,0.048596511,,
Community,Saal,Shorea robusta,6.5,15,7.1,0.031366839,,
Community,Saal,Shorea robusta,4.5,15,5.7,0.025181829,,
Community,Saal,Cleistocalyx operculatus,8,15,6.8,0.03004148,,
Community,Saal,Cleistocalyx operculatus,8.5,15,6.1,0.026948974,,
Community,STMHWF,Shorea robusta,13.5,15,6.5,0.02871612,,
Community,STMHWF,Cleistocalyx operculatus,14,15,5.7,0.025181829,,
Community,STMHWF,Cleistocalyx operculatus,14.5,15,7.3,0.032250412,,
Community,STMHWF,Cleistocalyx operculatus,4.8,15,10,0.044178647,,
Community,TMHWF,Cleistocalyx operculatus,8,15,6.5,0.02871612,,
Community,STMHWF,Terminalia alata,7.5,15,9.3,0.041086141,,
Community,STMHWF,Cleistocalyx operculatus,10,15,9.5,0.041969714,,
Community,STMHWF,Terminalia alata,5,15,7.5,0.033133985,,
Community,Saal,Shorea robusta,8,15,9.5,0.041969714,,
Community,Saal,Shorea robusta,10.5,15,8.5,0.03755185,,
Community,Saal,Cleistocalyx operculatus,6.5,15,9.3,0.041086141,,
Protected,Saal,Cleistocalyx operculatus,8,15,13,0.057432241,,
Protected,STMHWF,Shorea robusta,7.5,15,13.1,0.057874027,,
Protected,STMHWF,Shorea robusta,6,15,11,0.048596511,,
Protected,TMHWF,Shorea robusta,11,15,9,0.039760782,,
Protected,TMHWF,Terminalia alata,8,15,12.1,0.053456162,,
Protected,Saal,Cleistocalyx operculatus,8,15,7,0.030925053,,
Protected,Saal,Cleistocalyx operculatus,8,15,11.5,0.050805444,,
Protected,Saal,Terminalia alata,10,15,6,0.026507188,,
Protected,STMHWF,Shorea robusta,9,15,10,0.044178647,,
Protected,STMHWF,Shorea robusta,8,15,5,0.022089323,,
Protected,STMHWF,Cleistocalyx operculatus,2,15,6,0.026507188,,
Protected,Saal,Shorea robusta,7,15,8.5,0.03755185,,
Protected,Saal,Shorea robusta,7.5,15,10,0.044178647,,
Protected,Saal,Shorea robusta,6,15,9,0.039760782,,
Protected,Saal,Shorea robusta,4,15,6.5,0.02871612,,
Protected,Saal,Shorea robusta,4.5,15,9,0.039760782,,
Protected,Saal,Shorea robusta,5,15,7.5,0.033133985,,
Protected,Saal,Shorea robusta,6,15,8,0.035342917,,
Protected,Saal,Shorea robusta,7,15,12,0.053014376,,
Protected,Saal,Shorea robusta,5.5,15,10,0.044178647,,
Protected,Saal,Shorea robusta,5,15,10,0.044178647,,
Protected,Saal,Terminalia alata,2.5,15,3.5,0.015462526,,
Protected,Saal,Cleistocalyx operculatus,11,15,9.5,0.041969714,,
Protected,Saal,Cleistocalyx operculatus,2,15,11,0.048596511,,
Protected,Saal,Cleistocalyx operculatus,11,15,10,0.044178647,,
Buffer Zone CF,Saal,Shorea robusta,12.8,15.2,12,0.054437518,,
Buffer_zone,Saal,Shorea robusta,13.5,15.2,11,0.049901058,,
Buffer Zone CF,Saal,Shorea robusta,4.5,15.3,8.2,0.03769004,,
Buffer_zone,Saal,Shorea robusta,14,15.3,12.5,0.05745433,,
Buffer_zone,Saal,Shorea robusta,9,15.3,3.5,0.016087212,,
Buffer_zone,Saal,Shorea robusta,5.5,15.3,5.5,0.025279905,,
Community,Saal,Shorea robusta,6.5,15.4,4.8,0.022351803,,
Buffer Zone CF,Saal,Shorea robusta,8.6,15.6,13.5,0.064507893,,
Buffer_zone,Saal,Shorea robusta,14,15.6,10.5,0.050172805,,
Buffer_zone,Saal,Shorea robusta,11,15.6,13,0.062118712,,
Buffer_zone,STMHWF,Ardisia solanacea,7,15.7,10.7,0.051786072,,
Buffer Zone CF,Saal,Shorea robusta,8.6,15.9,14.5,0.071976735,,
Buffer Zone CF,Saal,Shorea robusta,13.2,15.9,16,0.079422604,,
Buffer Zone CF,Saal,Shorea robusta,9,15.9,12,0.059566953,,
Buffer Zone CF,Saal,Shorea robusta,9,15.9,13.2,0.065523648,,
Buffer Zone CF,Saal,Cassia fistula,13,15.9,10.3,0.051128301,,
Buffer Zone CF,Saal,Shorea robusta,9.5,15.9,18,0.089350429,,
Buffer Zone CF,Saal,Shorea robusta,7.5,15.9,16,0.079422604,,
Buffer_zone,Saal,Shorea robusta,14.5,15.9,12,0.059566953,,
Buffer_zone,Saal,Shorea robusta,6,15.9,8.5,0.042193258,,
Buffer_zone,Saal,Shorea robusta,4.5,15.9,12.3,0.061056127,,
Buffer_zone,Saal,Shorea robusta,11,15.9,11,0.05460304,,
Buffer_zone,STMHWF,Terminalia alata,3,15.9,9,0.044675215,,
Buffer_zone,STMHWF,Shorea robusta,6.5,15.9,13.7,0.068005605,,
Buffer_zone,STMHWF,Shorea robusta,12,15.9,10.6,0.052617475,,
Buffer Zone CF,Saal,Shorea robusta,9,16,12.8,0.064339818,,
Buffer Zone CF,Saal,Shorea robusta,7.5,16,13.2,0.066350437,,
Buffer Zone CF,Saal,Shorea robusta,3.5,16,8.3,0.04172035,,
Buffer Zone CF,Saal,Shorea robusta,8,16,11.9,0.059815924,,
Buffer Zone CF,Saal,Cleistocalyx operculatus,11.5,16,9.2,0.046244244,,
Buffer Zone CF,Saal,Shorea robusta,8,16,6.5,0.032672564,,
Buffer Zone CF,Saal,Shorea robusta,7.5,16,14,0.070371675,,
Buffer Zone CF,Saal,Shorea robusta,7,16,13,0.065345127,,
Buffer Zone CF,Saal,Shorea robusta,9,16,15,0.075398224,,
Buffer Zone CF,Saal,Shorea robusta,7,16,9,0.045238934,,
Buffer Zone CF,Saal,Shorea robusta,5,16,13,0.065345127,,
Buffer Zone CF,Saal,Shorea robusta,5,16,13,0.065345127,,
Buffer Zone CF,Saal,Shorea robusta,6,16,11.7,0.058810614,,
Buffer Zone CF,Saal,Shorea robusta,6.5,16,10.9,0.054789376,,
Buffer Zone CF,Saal,Shorea robusta,7,16,15.5,0.077911498,,
Buffer Zone CF,Saal,Shorea robusta,9,16,10.5,0.052778757,,
Buffer Zone CF,Saal,Shorea robusta,9,16,15.7,0.078916807,,
Buffer Zone CF,Saal,Shorea robusta,6,16,11.1,0.055794686,,
Buffer Zone CF,Saal,Shorea robusta,8.2,16,9.1,0.045741589,,
Buffer Zone CF,Saal,Shorea robusta,1.5,16,13,0.065345127,,
Buffer Zone CF,Saal,Shorea robusta,7,16,9.8,0.049260173,,
Buffer Zone CF,Saal,Shorea robusta,3,16,9.5,0.047752208,,
Buffer Zone CF,Saal,Shorea robusta,10,16,9.7,0.048757518,,
Buffer Zone CF,Saal,Shorea robusta,5,16,11,0.055292031,,
Buffer Zone CF,Saal,Shorea robusta,6,16,11.3,0.056799995,,
Buffer Zone CF,Saal,Shorea robusta,4,16,10.8,0.054286721,,
Buffer Zone CF,Saal,Cleistocalyx operculatus,7,16,9,0.045238934,,
Buffer Zone CF,Saal,Cleistocalyx operculatus,10,16,8.1,0.040715041,,
Buffer Zone CF,Saal,Lagerstroemia parviflora,6,16,8,0.040212386,,
Buffer Zone CF,Saal,Shorea robusta,6.5,16,6,0.030159289,,
Buffer Zone CF,Saal,Shorea robusta,7,16,25.8,0.129684945,,
Buffer Zone CF,Saal,Shorea robusta,4,16,18,0.090477868,,
Buffer Zone CF,Saal,Shorea robusta,7.5,16,22.9,0.115107955,,
Buffer Zone CF,Saal,Shorea robusta,3.5,16,9,0.045238934,,
Buffer Zone CF,Saal,Shorea robusta,0,16,15,0.075398224,,
Buffer Zone CF,Saal,Shorea robusta,9,16,26,0.130690254,,
Buffer Zone CF,Saal,Shorea robusta,8,16,22,0.110584061,,
Buffer Zone CF,Saal,Shorea robusta,6.5,16,21.8,0.109578752,,
Buffer_zone,Saal,Shorea robusta,6.5,16,12.5,0.062831853,,
Buffer_zone,Saal,Shorea robusta,8.5,16,9.7,0.048757518,,
Buffer_zone,Saal,Shorea robusta,3,16,14.3,0.07187964,,
Buffer_zone,Saal,Shorea robusta,3,16,4.9,0.024630086,,
Buffer_zone,Saal,Shorea robusta,6,16,13.8,0.069366366,,
Buffer_zone,Saal,Shorea robusta,6,16,8.2,0.041217696,,
Buffer_zone,Saal,Shorea robusta,0,16,13.2,0.066350437,,
Buffer_zone,Saal,Shorea robusta,4,16,11.9,0.059815924,,
Buffer_zone,Saal,Shorea robusta,6.5,16,8.2,0.041217696,,
Buffer_zone,Saal,Casearia graveolens,13.5,16,4,0.020106193,,
Buffer_zone,Saal,Shorea robusta,6,16,9.2,0.046244244,,
Buffer_zone,Saal,Lagerstroemia parviflora,8,16,11.8,0.059313269,,
Buffer_zone,Saal,Lagerstroemia parviflora,7,16,14.3,0.07187964,,
Buffer_zone,Saal,Shorea robusta,6,16,22.3,0.112092026,,
Buffer_zone,Saal,Shorea robusta,5,16,12.8,0.064339818,,
Buffer_zone,Saal,Shorea robusta,6.5,16,13.8,0.069366366,,
Buffer_zone,Saal,Lagerstroemia parviflora,7,16,13.2,0.066350437,,
Buffer_zone,STMHWF,Dalbergia latifolia,14.5,16,10.2,0.051270792,,
Buffer_zone,STMHWF,Rhus wallichii,10,16,6.2,0.031164599,,
Buffer_zone,STMHWF,Rhus wallichii,10.5,16,5.9,0.029656635,,
Buffer_zone,Saal,Shorea robusta,7.5,16,7.3,0.036693802,,
Buffer_zone,Saal,Shorea robusta,17,16,5.6,0.02814867,,
Buffer_zone,Saal,Shorea robusta,5,16,7.2,0.036191147,,
Buffer_zone,Saal,Shorea robusta,6.5,16,9.2,0.046244244,,
Buffer_zone,Saal,Shorea robusta,13,16,7.9,0.039709731,,
Buffer_zone,Saal,Lagerstroemia parviflora,6,16,9.2,0.046244244,,
Buffer_zone,Saal,Terminalia alata,7,16,7.3,0.036693802,,
Buffer_zone,Saal,Shorea robusta,6,16,11.4,0.05730265,,
Buffer_zone,Saal,Shorea robusta,7.7,16,11,0.055292031,,
Buffer_zone,Saal,Shorea robusta,5.5,16,13.8,0.069366366,,
Buffer_zone,Saal,Cleistocalyx operculatus,2,16,10.1,0.050768137,,
Buffer_zone,Saal,Cleistocalyx operculatus,5.5,16,9,0.045238934,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,2,16,8.5,0.04272566,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,4,16,9.5,0.047752208,,
Buffer_zone,Saal,Shorea robusta,3,16,10.8,0.054286721,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,16,10,0.050265482,,
Buffer_zone,Saal,Lagerstroemia parviflora,5,16,9.8,0.049260173,,
Buffer_zone,Saal,Shorea robusta,2.5,16,11.6,0.05830796,,
Buffer_zone,Saal,Shorea robusta,6,16,11,0.055292031,,
Buffer_zone,Saal,Shorea robusta,0,16,10.3,0.051773447,,
Buffer_zone,Saal,Rhus wallichii,6.5,16,9.2,0.046244244,,
Buffer_zone,Saal,Cleistocalyx operculatus,6.5,16,10,0.050265482,,
Buffer_zone,Saal,Shorea robusta,7.5,16,8.1,0.040715041,,
Buffer_zone,Saal,Lagerstroemia parviflora,4,16,12.7,0.063837163,,
Buffer_zone,Saal,Shorea robusta,8,16,9.7,0.048757518,,
Buffer_zone,Saal,Shorea robusta,14,16,10.8,0.054286721,,
Buffer_zone,Saal,Shorea robusta,10,16,13,0.065345127,,
Buffer_zone,Saal,Shorea robusta,9,16,13,0.065345127,,
Buffer_zone,Saal,Shorea robusta,8,16,9,0.045238934,,
Buffer_zone,Saal,Shorea robusta,6,16,13,0.065345127,,
Buffer_zone,Saal,Shorea robusta,7,16,19.1,0.096007071,,
Buffer_zone,Saal,Shorea robusta,3.3,16,9.2,0.046244244,,
Buffer_zone,Saal,Rhus wallichii,5,16,8,0.040212386,,
Buffer_zone,Saal,Terminalia alata,5,16,9.2,0.046244244,,
Buffer_zone,Saal,Shorea robusta,5,16,10.7,0.053784066,,
Buffer_zone,Saal,Shorea robusta,3,16,11.5,0.057805305,,
Buffer_zone,Saal,Shorea robusta,4,16,9.2,0.046244244,,
Buffer_zone,Saal,Shorea robusta,3,16,9.7,0.048757518,,
Buffer_zone,Saal,Shorea robusta,3,16,10.2,0.051270792,,
Buffer_zone,Saal,Shorea robusta,7,16,8.6,0.043228315,,
Buffer_zone,Saal,Shorea robusta,10,16,15,0.075398224,,
Buffer_zone,Saal,Shorea robusta,7.5,16,8.5,0.04272566,,
Buffer_zone,Saal,Cleistocalyx operculatus,10,16,10.5,0.052778757,,
Buffer_zone,Saal,Shorea robusta,7,16,9,0.045238934,,
Buffer_zone,Saal,Dillenia pentagyna,8,16,8.1,0.040715041,,
Buffer_zone,STMHWF,Litsea monopetala,6,16,8.1,0.040715041,,
Buffer_zone,Saal,Shorea robusta,3.5,16,7.5,0.037699112,,
Buffer_zone,Saal,Shorea robusta,2.5,16,9.5,0.047752208,,
Buffer_zone,Saal,Dalbergia latifolia,10.5,16,11.2,0.05629734,,
Buffer_zone,Saal,Cleistocalyx operculatus,7,16,9,0.045238934,,
Buffer_zone,Saal,Shorea robusta,8,16,8.2,0.041217696,,
Buffer_zone,Saal,Lagerstroemia parviflora,9,16,10.8,0.054286721,,
Buffer_zone,Saal,Shorea robusta,6,16,9.4,0.047249554,,
Buffer_zone,Saal,Cleistocalyx operculatus,5.5,16,7,0.035185838,,
Buffer_zone,Saal,Shorea robusta,15,16,15.8,0.079419462,,
Buffer_zone,Saal,Shorea robusta,0,16,15,0.075398224,,
Buffer_zone,Saal,Shorea robusta,8,16,13,0.065345127,,
Buffer_zone,Saal,Cleistocalyx operculatus,5,16,13,0.065345127,,
Buffer_zone,Saal,Shorea robusta,3.5,16,12,0.060318579,,
Buffer_zone,Saal,Shorea robusta,11.5,16,10,0.050265482,,
Buffer_zone,Saal,Shorea robusta,14,16,13.8,0.069366366,,
Buffer_zone,Saal,Shorea robusta,10,16,11.5,0.057805305,,
Buffer_zone,Saal,Terminalia alata,8,16,12.4,0.062329198,,
Buffer_zone,Saal,Cleistocalyx operculatus,5,16,7,0.035185838,,
Buffer_zone,Saal,Cleistocalyx operculatus,10,16,9,0.045238934,,
Buffer_zone,Saal,Shorea robusta,9.5,16,22,0.110584061,,
Buffer_zone,Saal,Shorea robusta,4,16,16,0.080424772,,
Buffer_zone,Saal,Cleistocalyx operculatus,7.5,16,11.4,0.05730265,,
Buffer_zone,Saal,Shorea robusta,2.6,16,11,0.055292031,,
Buffer_zone,Saal,Shorea robusta,2.5,16,14.3,0.07187964,,
Buffer_zone,STMHWF,Shorea robusta,8,16,8.2,0.041217696,,
Buffer_zone,Saal,Shorea robusta,3.5,16,7.5,0.037699112,,
Buffer_zone,Saal,Shorea robusta,3,16,9.1,0.045741589,,
Buffer_zone,Saal,Shorea robusta,5,16,8,0.040212386,,
Community,Saal,Shorea robusta,12,16,9.1,0.045741589,,
Community,Saal,Shorea robusta,12,16,11.2,0.05629734,,
Community,Saal,Shorea robusta,9,16,8.4,0.042223005,,
Community,Saal,Shorea robusta,13.5,16,13.6,0.068361056,,
Community,Saal,Shorea robusta,13,16,6.5,0.032672564,,
Community,STMHWF,Cleistocalyx operculatus,11,16,6.3,0.031667254,,
Community,STMHWF,Cleistocalyx operculatus,14,16,6.4,0.032169909,,
Community,Saal,Shorea robusta,13,16,8.5,0.04272566,,
Community,Saal,Shorea robusta,5.5,16,11.4,0.05730265,,
Community,Saal,Lagerstroemia parviflora,4.5,16,12.54,0.063032915,,
Community,STMHWF,Dillenia pentagyna,6,16,6.5,0.032672564,,
Community,Saal,Shorea robusta,6.3,16,9,0.045238934,,
Community,Saal,Shorea robusta,2,16,6.5,0.032672564,,
Community,Saal,Shorea robusta,2.5,16,6.5,0.032672564,,
Community,Saal,Shorea robusta,8.5,16,13.5,0.067858401,,
Community,Saal,Litsea monopetala,10,16,7.5,0.037699112,,
Community,STMHWF,Shorea robusta,3.5,16,7,0.035185838,,
Community,STMHWF,Shorea robusta,4,16,10.5,0.052778757,,
Community,STMHWF,Litsea monopetala,6.5,16,10,0.050265482,,
Community,Saal,Cleistocalyx operculatus,13.5,16,6.5,0.032672564,,
Community,TMHWF,Cleistocalyx operculatus,5.5,16,8.5,0.04272566,,
Community,TMHWF,Cleistocalyx operculatus,2.5,16,6.3,0.031667254,,
Community,TMHWF,Cleistocalyx operculatus,2,16,5,0.025132741,,
Community,TMHWF,Cleistocalyx operculatus,10,16,5.5,0.027646015,,
Community,TMHWF,Cleistocalyx operculatus,9,16,6,0.030159289,,
Community,Saal,Cleistocalyx operculatus,6.5,16,9.5,0.047752208,,
Community,Saal,Rhus wallichii,4.5,16,7.5,0.037699112,,
Community,STMHWF,Cleistocalyx operculatus,0,16,7.3,0.036693802,,
Community,STMHWF,Cleistocalyx operculatus,6.8,16,6.8,0.034180528,,
Community,STMHWF,Terminalia alata,12,16,10.2,0.051270792,,
Community,Saal,Terminalia alata,6,16,7.8,0.039207076,,
Community,Saal,Shorea robusta,7.1,16,10.5,0.052778757,,
Community,Saal,Shorea robusta,14,16,8,0.040212386,,
Community,Saal,Cleistocalyx operculatus,7,16,8,0.040212386,,
Community,Saal,Cleistocalyx operculatus,12,16,11,0.055292031,,
Community,Saal,Cleistocalyx operculatus,12,16,8,0.040212386,,
Community,Saal,Terminalia alata,10,16,10.5,0.052778757,,
Community,Saal,Cleistocalyx operculatus,10,16,8.2,0.041217696,,
Community,STMHWF,Cleistocalyx operculatus,13,16,5.6,0.02814867,,
Community,STMHWF,Cleistocalyx operculatus,10,16,9.2,0.046244244,,
Community,STMHWF,Dillenia pentagyna,11,16,7.3,0.036693802,,
Community,STMHWF,Lagerstroemia parviflora,5.5,16,7.3,0.036693802,,
Community,STMHWF,Cleistocalyx operculatus,12.5,16,6.3,0.031667254,,
Community,STMHWF,Dillenia pentagyna,5.3,16,7.3,0.036693802,,
Community,STMHWF,Cleistocalyx operculatus,7.5,16,9.2,0.046244244,,
Community,STMHWF,Lagerstroemia parviflora,4,16,7.3,0.036693802,,
Community,TMHWF,Terminalia alata,12,16,9.2,0.046244244,,
Community,STMHWF,Lagerstroemia parviflora,11.5,16,11.3,0.056799995,,
Community,STMHWF,Terminalia alata,2.5,16,9.3,0.046746899,,
Protected,Saal,Alstonia scholaris,6,16,7,0.035185838,,
Protected,Saal,Cleistocalyx operculatus,5,16,11,0.055292031,,
Protected,Saal,Cleistocalyx operculatus,8,16,13,0.065345127,,
Protected,Saal,Lagerstroemia parviflora,2,16,6,0.030159289,,
Protected,Saal,Lagerstroemia parviflora,7,16,13,0.065345127,,
Protected,TMHWF,Cleistocalyx operculatus,3,16,10,0.050265482,,
Protected,TMHWF,Cleistocalyx operculatus,4.5,16,11.5,0.057805305,,
Protected,TMHWF,Cleistocalyx operculatus,5,16,6,0.030159289,,
Protected,Saal,Shorea robusta,5.5,16,14,0.070371675,,
Protected,Saal,Shorea robusta,7,16,12,0.060318579,,
Protected,STMHWF,Shorea robusta,7,16,14,0.070371675,,
Protected,STMHWF,Shorea robusta,4,16,10.1,0.050768137,,
Protected,STMHWF,Shorea robusta,6,16,13,0.065345127,,
Protected,STMHWF,Cleistocalyx operculatus,5,16,9,0.045238934,,
Protected,STMHWF,Terminalia alata,12.5,16,11,0.055292031,,
Protected,TMHWF,Terminalia alata,9,16,10,0.050265482,,
Protected,TMHWF,Terminalia alata,11,16,12,0.060318579,,
Protected,STMHWF,Shorea robusta,8,16,6,0.030159289,,
Protected,STMHWF,Cleistocalyx operculatus,7,16,5,0.025132741,,
Protected,STMHWF,Cleistocalyx operculatus,14,16,6,0.030159289,,
Protected,Saal,Shorea robusta,5,16,7,0.035185838,,
Protected,Saal,Shorea robusta,5,16,8,0.040212386,,
Protected,Saal,Shorea robusta,5,16,12,0.060318579,,
Protected,Saal,Shorea robusta,6,16,12.1,0.060821234,,
Protected,Saal,Cleistocalyx operculatus,12,16,10,0.050265482,,
Protected,Saal,Cleistocalyx operculatus,8.5,16,8.5,0.04272566,,
Protected,Saal,Shorea robusta,8,16,15,0.075398224,,
Protected,Saal,Cleistocalyx operculatus,8,16,8.5,0.04272566,,
Protected,Saal,Shorea robusta,10,16,13,0.065345127,,
Protected,Saal,Shorea robusta,10,16,7,0.035185838,,
Protected,Saal,Shorea robusta,6.5,16,13,0.065345127,,
Protected,Saal,Cleistocalyx operculatus,7,16,8,0.040212386,,
Protected,Saal,Cleistocalyx operculatus,6,16,7.5,0.037699112,,
Protected,Saal,Lagerstroemia parviflora,13,16,12,0.060318579,,
Protected,Saal,Lagerstroemia parviflora,14,16,12,0.060318579,,
Buffer Zone CF,Saal,Shorea robusta,3,16.2,12.4,0.063897167,,
Buffer_zone,Saal,Shorea robusta,5,16.2,11.5,0.05925947,,
Buffer_zone,Saal,Shorea robusta,12,16.2,14.5,0.074718462,,
Buffer_zone,Saal,Shorea robusta,7,16.3,8,0.041734488,,
Buffer Zone CF,Saal,Shorea robusta,4,16.5,20,0.106912325,,
Buffer_zone,Saal,Shorea robusta,7.5,16.5,12.5,0.066820203,,
Buffer_zone,Saal,Shorea robusta,6.5,16.5,15,0.080184244,,
Buffer_zone,Saal,Cleistocalyx operculatus,9.5,16.5,9,0.048110546,,
